ProductId,Site,SearchTerm,Title,PriceText,PriceValue,Url,ShippingText,ConditionText,Subtitle,LocationText,SoldText,ImageUrl,IsAuction,IsPromotion,ResultsPage,PositionOnPage,CapturedAtUtc
"227325593503","ebay","nike shoes","SXHpo C7 nPD ZGs oOrE Red","$149.99",149.99,"https://www.ebay.com/itm/227325593503?_skw=nike+shoes&epid=12059048967&itmmeta=01KQK1K52ZS82FBZ0W6MQJDH7S&hash=item34eda9479f:g:Ov8AAeSwmc1p9TNg&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBjCPsCz4d0Qui9ZSGMqoL9MLE4Og4Qh1uw3rSsajUjoMwUSt4Y0vtaW%2Fo99MirWolv87SU5YC9CjvW3m2CJmKf9%2BzO4qUyxVzQ1bItBtUddwQBe%2Bg%2FYEqUSLxqp1gAoZW7DG9qwEZExTY1sKX3dkLSwRD9EK60S5sIKgOBZJM%2FmXTtOMO5s6hHFXHWEyu6r3EWa6F%2FLPG13q8fauIvXrgLaM1VpSSpBKh3bfpANJvEcZuB9%2BSUUBD8p%2FcKL1kQUHM%3D%7Ctkp%3ABk9SR9rRzOG8Zw","","","Brand New · US M 12 · Nike · Nike Air Max","","","https://i.ebayimg.com/images/g/Ov8AAeSwmc1p9TNg/s-l500.webp",false,false,1,22,2026-05-02T00:32:20.0286553+00:00
"397901367365","ebay","nike shoes","SpoKnI sored82 N6 Z","$102.86",102.86,"https://www.ebay.com/itm/397901367365?_skw=nike+shoes&epid=15057889009&itmmeta=01KQK1K52ZAANA5R6649H9AZ16&hash=item5ca4c50845:g:jRIAAeSwFd5p9T0P&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBB8Hf3IM%2FFjFY8vPgSzkllBd6nlssgS5arFqpFCg76mGEeGVoQB39p5yzwjaXl4OtNlsd7amg1%2FIl0OA59AZvRNwfkcU1A2VeEDVmapR%2F5Vy5074eE%2FGRc98yzd8aibDwWazTXP1rMR3CXgPE4XyYIXlXGKKgbfvvDyu6B90USqpcJC8mLcmaTjx8aza2hcdnbNEOuzjS3NnglqI6XWGttCmZIGBpskhwo6imSFJjF4DGoV7D6XicaM5ytO49YUgsHwZ4sGKaVaOEJe%2BhkicrVqTO2yl2YoD2BNgMTDLtrHw%3D%3D%7Ctkp%3ABk9SR9rRzOG8Zw","","","Brand New · US M 9.5 · Nike · Nike Air","","","https://i.ebayimg.com/images/g/jRIAAeSwFd5p9T0P/s-l500.webp",false,false,1,23,2026-05-02T00:32:20.0286602+00:00
"336563305593","ebay","nike shoes","T5Spons orNedO H9 7V","$110.00",110.00,"https://www.ebay.com/itm/336563305593?_skw=nike+shoes&itmmeta=01KQK1K52Z5WTX9K7EDB1TMPX1&hash=item4e5cbc7c79:g:Y9sAAeSweUpp9Tbk&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xASxIaWZN1DRmXz4i9WQGrnUrQRR24RPOECJIldgADmMA7kfm%2BpenLLh5SKhGyHUQxOWBuIqksEMjYrolctues4us7NJDd1t00Ywf0lmVSMdZR40sxwJtTLJQ8mcXAlMOYF6aAWAL0Wp2g3dDHD3l4pp2qNxXYZ4vN6mgAIqsRVjOpZoqg%2FUNiuqc69U4QaOiQgWP9vthCTQ1orPxWzlf0SZBv2RiUUKcQwsEZ%2FlnUW7S364WRfg0vUnKXuFQg5ufZ3jrEo4OKEFszSZZx9uHrkpUY76a0EgiCuYM3K4sqBaQ%3D%3D%7Ctkp%3ABk9SR9rRzOG8Zw","","","Pre-Owned · US M 8.5 · Nike · Nike Renew","","","https://i.ebayimg.com/images/g/Y9sAAeSweUpp9Tbk/s-l500.webp",false,false,1,24,2026-05-02T00:32:20.0286658+00:00
"287306141005","ebay","nike shoes","SpoOnsL or42 WedB LK NF","$220.00",220.00,"https://www.ebay.com/itm/287306141005?_skw=nike+shoes&epid=28073607479&itmmeta=01KQK1K52Z2B92ESJXQFK14MP8&hash=item42e4c7cd4d:g:H1YAAeSwe5lp9Svu&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDyRDIfx%2Bd4LU1mVOCrJA8OYOFsJ7zc%2B1hl5D4twDouuiv9wba6YMBgiA5wT8vElmeeb%2BlYMd7LD8Pcd9CtZfe2HrJUAA3iJ2fVSj%2BQdwzy62ctGlIbOx%2Bmh1SanJIfnMJL6zVqXSfGSiO9Ak3BkPqBAYffK6qHALsq32VSlctPQUPRiQV7CWQ4injLP6u8NDFkfAmr25lyP251i4rQ%2Bi33ftYTz7gtHYoLQRC70KmoJ6f4v8k3QphdihsR0J5oExIba6q9h7xZQiRuo6Z6BOrEO3lluAq%2BTm8YQLmXJg5oXQ%3D%3D%7Ctkp%3ABk9SR9rRzOG8Zw","","","Brand New · US M 12.5 · Nike · Nike Zoom Kobe","","","https://i.ebayimg.com/images/g/H1YAAeSwe5lp9Svu/s-l500.webp",false,false,1,25,2026-05-02T00:32:20.0286708+00:00
"377156197023","ebay","nike shoes","ESWp onsoredT3 6A Q","$115.00",115.00,"https://www.ebay.com/itm/377156197023?_skw=nike+shoes&itmmeta=01KQK1K52ZJE5JNGJEQA12KN9Y&hash=item57d042da9f:g:jO8AAeSw44Jp9Tj7&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBrJX6otfH4YY0dDSbUUWPlNXppnm8sOBDJb%2Ftwp9TN%2BUDPk0D86cX48oP%2FUzntKOo%2Ba2Zdh30xbfCL9PG5C%2BGXrm1BiTQGJbUK4I3r5gZQqsflG1ai3SiSrgSXNpQCBwaiIVcY1JFkoT8r4yM40NlQdsEFDz0f5b7N9b1olyqTUz%2FDAldGjbw6dJtNBs0TM2yg%2BegL7HKDHwOP118qV5Cv0BfgLTlimMPXAnzyawIpkeWIwkb8nHbb5hjWVuFSA1RWf9APOBvZqAcFSaM%2FMHWYkj19eo6HkqMvWOcrNOrSCg%3D%3D%7Ctkp%3ABk9SR9rRzOG8Zw","","","Brand New · US M 5 · Nike · Nike Dunk","","","https://i.ebayimg.com/images/g/jO8AAeSw44Jp9Tj7/s-l500.webp",false,false,1,26,2026-05-02T00:32:20.0286756+00:00
"198319932070","ebay","nike shoes","SE1p GXo XnsoreAd TU 9D O","$30.00",30.00,"https://www.ebay.com/itm/198319932070?_skw=nike+shoes&itmmeta=01KQK1K52Z6SHSKZ3G3H4Z37K4&hash=item2e2cca02a6:g:x~UAAeSw9Npp8r2t&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDdSuEIIzP5KBPqSqSapliGs8l7Vw%2FUXPRG0Z7SZ9zRvjKl74Dgucg3aOmvTOzJb0hMCsRIZIcZfV7mKEnQ%2FN%2BcnIeXtEIJfI3jHtosWz6If61wLkrlsispVBy%2BnYwTkjlgqlycJqeroJ9rlm2pJPtgd9V%2FriKzyuM7HNgA0bMm9LXuZ%2BtgmCuVSJigeYHNoyawRHu0XT2SjnX3gGELo41fSDf6R%2B5Pp%2FlVLiRrxB97PyWS%2BO0j9YP7TdrQd7aLYeKioYWJYNLYAoD59bIt2gs351np8a01S7AWy1Dpn2hZag%3D%3D%7Ctkp%3ABk9SR9rRzOG8Zw","","","Pre-Owned · US M 10.5 · Nike","","","https://i.ebayimg.com/images/g/x~UAAeSw9Npp8r2t/s-l500.webp",false,false,1,27,2026-05-02T00:32:20.0286800+00:00
"397901378593","ebay","nike shoes","SpUonso3red AU 3","$75.00",75.00,"https://www.ebay.com/itm/397901378593?_skw=nike+shoes&epid=11073303260&itmmeta=01KQK1K52ZP2YQDM47CEJHXCFC&hash=item5ca4c53421:g:kNsAAeSwhrZp9T5w&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDw20P2%2FQN6s%2FHvyRYUGkE%2FtIAJAA5P%2BdrMhM483BFDeSU7mE17dpRQMkYXB3zMUewrTdY6gYagfwbJffewDfYdnoEgRRr9bxmKKsgv%2BqwrIa9H%2BtcDj5PpElwhnvXEZjjtXWInyLF4MJYHtWLnHIrRD%2Bf2WoOwL0O5L4npTbn2UC9z0eOrTIWfYLhwqB4QgP9w7PqQE9vDm6waT6bOrWwzhi6HEi3P3eHCa%2BhB2O%2BjJOMla%2BuyqZ1bUN2JbTY4k%2BP2VqqJNSyEd3CpNnvav7wo7jkETDw5wBDjgeTpL%2BX5GA%3D%3D%7Ctkp%3ABk9SR9rRzOG8Zw","","","Brand New · US M 9 · Nike · Nike Dunk","","","https://i.ebayimg.com/images/g/kNsAAeSwhrZp9T5w/s-l500.webp",false,false,1,28,2026-05-02T00:32:20.0286846+00:00
"358377456819","ebay","nike shoes","STpZ onWѕorC 06 Sed0 Z0","$1,100.00",1100.00,"https://www.ebay.com/itm/358377456819?_skw=nike+shoes&epid=19039823585&itmmeta=01KQK1K52ZA8C5DBBC98M8AZ2R&hash=item5370f604b3:g:BisAAeSw8eJpxUF-&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBE0tpRGni0aXtfqnRLTpBSo%2BFyZJ2aMmHu%2BR5N%2F4%2BnvQj2gGDePaEx%2Fcg%2F5wa6dEdualDh8YshOwWJemGjigoTg5Dc1rDRqO51ugZKf%2FfO0V7qoHOWrBlFoXyXunz32td5wF3hItpLbhP4fQqwhhUw%2F%2BkCtQHhZe%2B3pN2nWW92N7jeAT69bIuq8UJs%2BUlF4%2F1QzmNoGCQry5uxiZwcbSLO%2FTNTGD7MjvqIimwyJEaTxA%3D%3D%7Ctkp%3ABlBMUNrRzOG8Zw","","","Brand New · US M 11.5 · Nike · Nike Dunk","","","https://i.ebayimg.com/images/g/BisAAeSw8eJpxUF-/s-l500.webp",false,false,1,29,2026-05-02T00:32:20.0289644+00:00
"157798025255","ebay","nike shoes","SpSW Mоn4s O5 orePdW 6","$85.80",85.80,"https://www.ebay.com/itm/157798025255?_skw=nike+shoes&epid=5053900448&itmmeta=01KQK1K52ZPQMACQFH6009DWA8&hash=item24bd7ec827:g:RUUAAeSwaKxpysap&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCI2iaB6rti6KfQj40P%2B3UgyBhnxJ3bWevdJbH8vQQ3jwWl53120eLRUImv47DRx2bpnuUwCKmhmhyH0MmEe%2Fk3uQqQGmQxEq6J%2BT1RAV61ggSi30kB7i1SNvZ%2BwrtTFYmriM4ZP6tEYJ8Xfrv%2B3Nvpv5x5wQZ17kDriPjxOrq%2FfU%2B%2BZ%2BOFioj%2FmU%2FGpf60UHZdc0fgp5hCdMN3lbKvKQ1TospxlRj7Kva0ugOHdd%2BxSQ%3D%3D%7Ctkp%3ABlBMUNrRzOG8Zw","","","Brand New · US W 7","","","https://i.ebayimg.com/images/g/RUUAAeSwaKxpysap/s-l500.webp",false,false,1,30,2026-05-02T00:32:20.0289720+00:00
"236486626448","ebay","nike shoes","3ISp 5Non sSоredW U0","$106.99",106.99,"https://www.ebay.com/itm/236486626448?_skw=nike+shoes&epid=5065107674&itmmeta=01KQK1K52ZWAV3S0QQZ52C06SC&hash=item370fb38c90:g:lYQAAeSwKi9pI4oC&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAxON42QuWyExBVNGxPErcgOgNG12PZzcDcKcj4mB%2FqST26vp3HpM2k6LZdOzLg7pidZWqsST%2FUUNyn2C6zXMQz7u8Cm9wASo74UudaE2kH3eaKOzrXlBQFTxwjWnHCLan3lZFCsDE%2BuIhkaMLwzIPj0gVkWi70naMSIUriz%2BMilfdj2vJXIJW0U3LwEOdPBOSN7VNWUC9%2F5hVvIryY%2B8G%2BvVwB4dB5K2Qxf4r9yRJ8EQ%3D%3D%7Ctkp%3ABlBMUNzRzOG8Zw","","","Brand New · US M 11 · Nike · Nike Air Max","","","https://i.ebayimg.com/images/g/lYQAAeSwKi9pI4oC/s-l500.webp",false,false,1,31,2026-05-02T00:32:20.0289775+00:00
